attrInteger,attrInteger,attrInteger,attrInteger
159642,465,15964200,159643
25697,495,2569700,25698
968301,653,96830100,968302
1454740,904,145474000,1454741
899116,119,89911600,899117
1596834,484,159683400,1596835
799852,111,79985200,799853
7764,299,776400,7765
650753,662,65075300,650754
672061,967,67206100,672062
1499411,337,149941100,1499412
114886,878,11488600,114887
1937673,38,193767300,1937674
1262732,579,126273200,1262733
1642516,708,164251600,1642517
1035762,511,103576200,1035763
179005,909,17900500,179006
328330,970,32833000,328331
616531,84,61653100,616532
683201,192,68320100,683202
935427,244,93542700,935428
104995,846,10499500,104996
1397681,162,139768100,1397682
1319627,632,131962700,1319628
346475,729,34647500,346476
39923,964,3992300,39924
548166,698,54816600,548167
851987,145,85198700,851988
428611,875,42861100,428612
1398368,355,139836800,1398358
93825,308,9382500,93826
1155785,943,115578500,1155786
694662,231,69466200,694663
1221267,980,122126700,1221268
1413757,576,141375700,1413758
1582579,693,158257900,1582580
1874536,73,187453600,1874537
1416589,777,141658900,1416590
1113034,735,111303400,1113035
322792,577,32279200,322793
77407,794,7740700,77408
1079212,167,107921200,1079213
1527679,724,152767900,1527680
1724907,763,172490700,1724897
759750,52,75975000,759751
996329,538,99632900,996319
1113048,500,111304800,1113049
1415009,688,141500900,1415010
446520,917,44652000,446521
1979639,592,197963900,1979640
699583,325,69958300,699584
38837,427,3883700,38838
1222989,347,122298900,1222990
1387046,805,138704600,1387047
1519151,786,151915100,1519152
565239,271,56523900,565240
455469,202,45546900,455470
1996347,218,199634700,1996348
1841718,129,184171800,1841719
637771,598,63777100,637772
1094179,673,109417900,1094180
1545824,736,154582400,1545825
1609648,540,160964800,1609649
1941612,717,194161200,1941613
1829813,710,182981300,1829814
1019532,269,101953200,1019533
992530,790,99253000,992531
1850365,71,185036500,1850366
403915,197,40391500,403916
546882,782,54688200,546883
4417,438,441700,4418
1141158,742,114115800,1141159
892350,94,89235000,892351
20915,426,2091500,20916
696340,270,69634000,696341
1977220,743,197722000,1977221
1297514,727,129751400,1297515
1840206,568,184020600,1840207
474950,897,47495000,474951
880978,531,88097800,880979
1545961,224,154596100,1545962
1055143,443,105514300,1055133
1442567,696,144256700,1442568
773386,980,77338600,773387
859582,408,85958200,859583
1003502,952,100350200,1003503
1841435,945,184143500,1841436
830677,592,83067700,830678
1091110,531,109111000,1091111
1703600,81,170360000,1703601
1392941,39,139294100,1392942
1848295,361,184829500,1848296
1466183,714,146618300,1466184
192051,931,19205100,192052
1712320,550,171232000,1712321
418519,812,41851900,418520
190940,523,19094000,190941
832026,765,83202600,832027
1269961,672,126996100,1269962
544493,40,54449300,544494
1224914,956,122491400,1224915
1015731,361,101573100,1015732
1533204,253,153320400,1533205
1123522,913,112352200,1123523
385334,979,38533400,385335
42926,88,4292600,42927
944108,114,94410800,944109
233135,21,23313500,233136
1253565,476,125356500,1253566
1548396,290,154839600,1548397
62014,336,6201400,62015
179845,936,17984500,179846
242227,385,24222700,242228
1206180,709,120618000,1206181
1731914,364,173191400,1731915
1749393,797,174939300,1749394
995041,558,99504100,995042
1670419,931,167041900,1670420
1874507,876,187450700,1874508
96910,963,9691000,96911
203184,321,20318400,203185
613529,393,61352900,613530
1420959,296,142095900,1420960
1762430,363,176243000,1762431
1315805,926,131580500,1315806
999838,753,99983800,999839
1626340,881,162634000,1626341
269235,738,26923500,269236
663991,821,66399100,663992
733968,697,73396800,733969
783725,102,78372500,783726
1030797,675,103079700,1030798
1190779,910,119077900,1190780
1313283,392,131328300,1313284
1462969,742,146296900,1462970
822671,99,82267100,822672
984666,241,98466600,984667
235309,13,23530900,235310
387872,385,38787200,387873
1361217,627,136121700,1361218
1407,554,140700,1408
41625,968,4162500,41626
1858857,976,185885700,1858858
1543176,92,154317600,1543177
1497866,832,149786600,1497867
1456986,919,145698600,1456987
1567388,484,156738800,1567389
1832697,767,183269700,1832698
150362,886,15036200,150363
66851,320,6685100,66852
1626186,6,162618600,1626187
1591434,948,159143400,1591435
619594,619,61959400,619595
1220881,568,122088100,1220882
164629,246,16462900,164630
967611,796,96761100,967612
534811,291,53481100,534812
1488208,428,148820800,1488209
1862713,906,186271300,1862714
1287679,979,128767900,1287680
1290345,108,129034500,1290346
686171,971,68617100,686172
927777,9,92777700,927778
1857425,288,185742500,1857426
150295,94,15029500,150296
1623626,237,162362600,1623627
418646,261,41864600,418647
882679,750,88267900,882680
752642,428,75264200,752643
638523,48,63852300,638524
839834,627,83983400,839835
1430540,620,143054000,1430541
298257,330,29825700,298258
1532730,663,153273000,1532731
778145,874,77814500,778146
1679331,634,167933100,1679332
1964792,986,196479200,1964793
179722,19,17972200,179723
1956065,116,195606500,1956066
706984,420,70698400,706985
1584242,480,158424200,1584243
1790229,88,179022900,1790230
1610869,403,161086900,1610870
1079161,538,107916100,1079162
544643,819,54464300,544644
939299,894,93929900,939300
1580227,782,158022700,1580228
140066,858,14006600,140067
51030,566,5103000,51031
194039,117,19403900,194040
1736814,496,173681400,1736815
400612,845,40061200,400613
538798,298,53879800,538799
1384152,10,138415200,1384153
1607241,866,160724100,1607242
1823603,396,182360300,1823604
1590645,869,159064500,1590646
1457148,548,145714800,1457149
972027,463,97202700,972028
436601,697,43660100,436602
865706,152,86570600,865707
1350949,972,135094900,1350950
1821008,944,182100800,1821009
1974530,656,197453000,1974531
1094841,184,109484100,1094842
1939696,624,193969600,1939697
1656013,594,165601300,1656014
1248444,988,124844400,1248445
1311762,679,131176200,1311763
770487,243,77048700,770488
831470,466,83147000,831471
248774,812,24877400,248775
1488941,539,148894100,1488942
434958,766,43495800,434959
1594000,343,159400000,1594001
1642639,598,164263900,1642640
561381,609,56138100,561382
350331,244,35033100,350332
1291639,234,129163900,1291640
449939,852,44993900,449940
1391586,193,139158600,1391587
1739065,517,173906500,1739066
1041704,163,104170400,1041705
81037,820,8103700,81038
556993,319,55699300,556994
1049034,626,104903400,1049035
103667,28,10366700,103668
1257373,569,125737300,1257374
984286,56,98428600,984287
531614,141,53161400,531615
1332305,92,133230500,1332306
455963,236,45596300,455964
1906091,888,190609100,1906092
311497,935,31149700,311498
295733,798,29573300,295734
1101195,817,110119500,1101196
218155,69,21815500,218156
322675,97,32267500,322676
217108,786,21710800,217109
395019,681,39501900,395020
1780719,14,178071900,1780720
883225,644,88322500,883226
962037,927,96203700,962038
1090261,118,109026100,1090251
1810320,235,181032000,1810321
1680040,201,168004000,1680041
1184381,773,118438100,1184382
955798,239,95579800,955799
351583,314,35158300,351584
1030274,959,103027400,1030275
2310,975,231000,2311
990968,743,99096800,990969
1274491,142,127449100,1274492
1725808,968,172580800,1725809
1810053,519,181005300,1810054
1721770,918,172177000,1721771
544573,342,54457300,544574
496864,824,49686400,496865
1481397,56,148139700,1481398
108521,974,10852100,108522
940647,821,94064700,940648
913408,174,91340800,913409
1737365,278,173736500,1737366
1883800,967,188380000,1883801
1005743,556,100574300,1005744
1343032,312,134303200,1343033
873734,473,87373400,873735
1752016,178,175201600,1752017
284490,507,28449000,284491
162312,501,16231200,162313
1806528,788,180652800,1806529
1928899,469,192889900,1928900
1853418,565,185341800,1853419
1215254,49,121525400,1215255
980150,882,98015000,980151
370538,311,37053800,370539
246809,723,24680900,246810
582869,344,58286900,582870
230822,306,23082200,230823
1810377,434,181037700,1810378
19482,124,1948200,19483
1884369,563,188436900,1884370
55696,545,5569600,55697
1079128,658,107912800,1079129
956134,110,95613400,956135
1704866,437,170486600,1704867
1936909,3,193690900,1936910
1804209,699,180420900,1804210
1215958,834,121595800,1215959
1082367,107,108236700,1082368
944919,348,94491900,944920
736791,867,73679100,736792
599865,499,59986500,599866
1317315,39,131731500,1317316
1868426,483,186842600,1868427
286359,278,28635900,286360
34760,800,3476000,34761
974076,654,97407600,974077
1727182,778,172718200,1727183
1035449,306,103544900,1035450
1906364,640,190636400,1906365
935372,658,93537200,935373
208222,947,20822200,208223
1534782,506,153478200,1534783
897432,783,89743200,897433
1113867,96,111386700,1113868
1856276,707,185627600,1856277
1452140,290,145214000,1452141
487681,780,48768100,487682
680805,388,68080500,680806
885499,280,88549900,885500
1440192,137,144019200,1440193
1950669,290,195066900,1950670
42671,678,4267100,42672
1867745,976,186774500,1867746
1083870,70,108387000,1083871
1625389,293,162538900,1625390
11010,304,1101000,11011
708458,413,70845800,708459
1646734,71,164673400,1646735
1345989,682,134598900,1345990
1394033,475,139403300,1394034
1132116,257,113211600,1132117
78936,560,7893600,78937
1908199,524,190819900,1908200
777171,844,77717100,777172
905287,593,90528700,905288
914305,385,91430500,914306
131521,121,13152100,131522
559832,247,55983200,559833
1582809,977,158280900,1582810
1119688,398,111968800,1119689
1163601,251,116360100,1163602
641706,309,64170600,641707
549609,132,54960900,549610
1487076,121,148707600,1487077
283528,558,28352800,283529
169364,796,16936400,169365
830864,817,83086400,830865
1377482,116,137748200,1377483
1696902,221,169690200,1696903
751450,670,75145000,751451
868065,832,86806500,868066
268343,744,26834300,268344
648672,466,64867200,648673
1772732,232,177273200,1772733
1602450,597,160245000,1602451
26346,520,2634600,26347
930978,956,93097800,930979
1451854,251,145185400,1451855
1333967,652,133396700,1333968
1419087,548,141908700,1419088
136024,417,13602400,136025
1078459,956,107845900,1078460
141580,392,14158000,141581
1245271,479,124527100,1245272
1601747,615,160174700,1601748
353754,589,35375400,353755
124624,325,12462400,124625
1358732,603,135873200,1358722
1435906,998,143590600,1435907
1583611,329,158361100,1583612
251657,463,25165700,251658
1504233,817,150423300,1504234
537768,314,53776800,537769
253371,522,25337100,253372
1756505,955,175650500,1756506
1196222,429,119622200,1196223
60442,8,6044200,60443
484280,557,48428000,484281
1936487,599,193648700,1936488
22454,606,2245400,22455
1265611,669,126561100,1265612
1993742,617,199374200,1993743
1284126,333,128412600,1284127
644813,527,64481300,644814
1720249,957,172024900,1720250
1338052,191,133805200,1338053
1213488,468,121348800,1213489
1068381,319,106838100,1068382
1000797,45,100079700,1000798
153292,528,15329200,153293
479730,249,47973000,479731
1957333,928,195733300,1957334
1666513,638,166651300,1666514
101891,164,10189100,101892
1836126,439,183612600,1836127
869148,420,86914800,869149
103620,653,10362000,103621
1554464,532,155446400,1554465
514591,299,51459100,514592
39393,457,3939300,39394
330985,880,33098500,330975
879483,312,87948300,879484
1933829,737,193382900,1933830
1429825,502,142982500,1429826
1851179,705,185117900,1851180
1726884,888,172688400,1726885
246903,448,24690300,246904
1607837,700,160783700,1607838
469548,190,46954800,469549
1085430,307,108543000,1085431
333760,952,33376000,333761
1641755,383,164175500,1641756
1092304,155,109230400,1092305
85924,145,8592400,85925
87592,597,8759200,87593
1011289,452,101128900,1011290
1490605,764,149060500,1490606
800479,93,80047900,800480
1910246,585,191024600,1910247
1074994,711,107499400,1074995
74478,335,7447800,74479
974130,857,97413000,974131
1314066,848,131406600,1314067
1750244,75,175024400,1750245
795390,212,79539000,795391
1341505,567,134150500,1341506
1194314,862,119431400,1194315
505339,80,50533900,505340
449487,893,44948700,449488
1233777,120,123377700,1233778
213260,841,21326000,213261
1449160,381,144916000,1449161
1081657,137,108165700,1081658
450754,580,45075400,450755
401090,348,40109000,401091
501820,684,50182000,501821
1152238,802,115223800,1152239
184212,316,18421200,184213
650888,102,65088800,650889
407421,850,40742100,407422
1365652,920,136565200,1365653
1341436,446,134143600,1341437
1518304,59,151830400,1518305
884317,592,88431700,884318
185803,306,18580300,185804
1571997,805,157199700,1571998
1576146,116,157614600,1576147
960860,144,96086000,960861
1799703,987,179970300,1799693
18448,357,1844800,18449
1841793,861,184179300,1841794
1122932,381,112293200,1122933
1407951,217,140795100,1407952
806454,445,80645400,806455
558570,391,55857000,558571
224885,477,22488500,224875
1233129,876,123312900,1233130
1644402,795,164440200,1644403
24196,790,2419600,24197
1256004,522,125600400,1256005
1342398,309,134239800,1342388
1748748,756,174874800,1748749
807400,668,80740000,807401
1877172,199,187717200,1877173
215306,84,21530600,215307
1845188,601,184518800,1845189
1976794,805,197679400,1976795
736980,418,73698000,736981
871698,354,87169800,871699
994085,792,99408500,994086
1223452,733,122345200,1223453
960929,338,96092900,960930
1064003,845,106400300,1064004
1822637,364,182263700,1822638
810718,632,81071800,810719
1823615,404,182361500,1823616
190433,233,19043300,190434
34480,835,3448000,34481
160788,938,16078800,160789
945742,481,94574200,945743
1192682,294,119268200,1192683
1999532,739,199953200,1999533
1882639,838,188263900,1882640
1531307,735,153130700,1531308
864604,214,86460400,864605
406238,39,40623800,406239
937850,910,93785000,937851
1875669,720,187566900,1875670
602855,112,60285500,602856
1194515,168,119451500,1194516
1610331,621,161033100,1610332
429364,103,42936400,429365
871428,348,87142800,871429
664590,654,66459000,664591
1222524,113,122252400,1222525
1557390,568,155739000,1557391
1855770,418,185577000,1855771
325367,315,32536700,325368
1448217,759,144821700,1448218
1534915,789,153491500,1534916
792396,641,79239600,792397
140217,442,14021700,140218
892977,8,89297700,892978
799376,287,79937600,799377
1330310,900,133031000,1330311
1788883,240,178888300,1788884
1416652,598,141665200,1416653
1013081,807,101308100,1013082
1892480,264,189248000,1892481
1973004,106,197300400,1973005
88317,741,8831700,88318
1591933,110,159193300,1591934
1070981,28,107098100,1070982
451194,748,45119400,451195
1968446,884,196844600,1968447
1456854,610,145685400,1456855
797499,871,79749900,797500
303620,904,30362000,303621
1660536,525,166053600,1660537
290338,600,29033800,290339
1742288,767,174228800,1742289
903351,846,90335100,903352
1262778,277,126277800,1262779
500570,260,50057000,500571
1612609,808,161260900,1612610
355588,287,35558800,355589
961345,1,96134500,961346
